wave_vac,wave_err,wn,int,wave_vac_pre,ID,closest_dist,closest_R,wave_air
3869.351878,0.000147,25844.12148,4370,3869.351382,ThI,0.27342700000008335,14151.315992929814,3868.2552685515743
3870.760238,0.000141,25834.71821,33176,3870.760344,ThI,0.516519000000244,7493.935824235258,3869.663262046691
3873.234962,0.000108,25818.21165,15722,3873.234624,ArII,0.2223159999998643,17422.205158433782,3872.137341999812
3874.245786,0.000107,25811.47545,42419,3874.245824,ThI,0.2709820000000036,14297.059531629217,3873.1479029195148
3876.745011,0.000106,25794.83554,13544,3876.744717,ThI,0.2731349999999111,14193.512405957721,3875.646477429978
3880.743712,0.000125,25768.25666,60651,3880.743691,ThI,0.19648800000004485,19750.538007405612,3879.6441375639156
3885.920902,0.000136,25733.92576,8494,3885.923478,NoID,0.19147099999963757,20295.08856175272,3884.819979757143
3886.869574,0.000139,25727.64486,5034,3886.869341,ThII,0.23659300000008443,16428.506227989048,3885.768404762265
3891.008506,0.000147,25700.27792,3106,3891.008206,ThI,0.2970589999999902,13098.436694394475,3889.9062590771505
3892.307444,0.000149,25691.70124,3184,3892.307087,ThI,0.1969859999999244,19759.310022039608,3891.2048588364573
3892.828887,0.000146,25688.25985,7677,3892.828743,ThI,0.2060839999999189,18889.52508201283,3891.726166050273
3893.082045,0.000146,25686.5894,50971,3893.081469,ArII,0.23210100000005696,16773.223919754953,3891.9792581260226
3894.447469,0.000116,25677.58348,3338,3894.446268,NoID,0.307669999999689,12657.871969980617,3893.3443265511037
3895.763534,0.000111,25668.90909,16986,3895.763290,ArI,0.5909639999999854,6592.218026817363,3894.6600488168256
3896.759819,0.000112,25662.34632,4407,?,,0.23687199999994846,16450.90943210193,3895.6560743522305
3899.900264,0.00011,25641.68138,3858,3899.901250,NoID,0.28713599999991857,13582.066560797342,3898.7957014314143
3901.98325,0.000137,25627.99315,17311,3901.983592,ThII,0.251538000000437,15512.50009936161,3900.8781448828463
3902.767225,0.000134,25622.84508,18965,3902.767436,ThI,0.509179000000131,7664.823618018409,3901.661915675141
3903.276404,0.000139,25619.5026,4957,3903.276298,NoID,0.509179000000131,7665.823618018409,3902.1709620431334
3906.292246,0.00013,25599.72314,6488,3906.292771,ThII,1.10402699999986,3538.2216612460525,3905.1860184311886
3908.266892,0.00013,25586.78892,4654,3908.267063,ThI,0.38325499999973545,10197.562698471509,3907.160150009447
3908.650147,0.000133,25584.28006,4923,3908.650079,ThI,0.38325499999973545,10198.562698471509,3907.5433051630694
3909.855555,0.000128,25576.39243,6974,3909.856277,ThI,0.231876999999713,16861.76531094002,3908.7483991206914
3911.88127,0.000128,25563.14803,5738,3911.881138,ThI,0.20339300000023286,19233.11652807875,3910.7735863415223
3915.87698,0.000124,25537.06373,26200,3915.875666,ArII,0.4775760000002265,8199.484438075076,3914.7682552126003
3916.403416,0.000127,25533.63108,3464,3916.404242,ThI,0.5264360000001034,7439.46731606355,3915.294554034876
3916.957559,0.000124,25530.01877,5517,3916.957907,ThI,0.55414299999984,7068.495964040205,3915.8485526351337
3918.378388,0.00012,25520.76142,15959,3918.378698,ThI,0.4725170000001526,8292.565956354447,3917.26901138234
3919.611132,0.000112,25512.73497,17304,?,,0.43142600000010134,9085.245516030744,3918.5014341305996
3924.022693,0.00011,25484.05242,7452,?,,0.6948749999996835,5647.091481204227,3922.911845392402
3925.515604,0.000108,25474.36059,10200,3925.514663,NoID,0.6051250000000437,6487.115230736983,3924.4043672790294
3927.157411,0.000127,25463.71065,18702,3927.157018,ArII,0.32666900000003807,12021.824571659823,3926.0457463387374
3929.976286,0.000122,25445.44616,13675,3929.977037,ThI,0.24037499999985812,16349.355323982609,3928.8638865480457
3933.339774,0.000127,25423.68718,3809,3933.339710,ThII,0.22870599999987462,17198.236049785122,3932.2264977194714
3934.774849,0.000126,25414.41476,24698,3934.774827,Contam,0.3088510000002316,12740.042444405392,3933.661198584724
3935.389394,0.000123,25410.44608,11352,3935.388090,NoID,0.21515999999974156,18290.52516269161,3934.2755833637584
3937.468052,0.000128,25397.03146,6092,3937.467581,NoID,0.41343200000028446,9523.85894656749,3936.3536994069
3938.154423,0.000122,25392.60508,6099,3938.155118,ThII,0.24844500000017433,15851.212232072437,3937.0398914464627
3943.474535,0.000125,25358.3481,5057,3943.473991,NoID,0.19746500000019296,19970.498746593807,3942.358616197271
3943.672,0.000123,25357.07838,8592,3943.671779,NoID,0.19746500000019296,19971.498746593807,3942.55602970329
3944.023875,0.000125,25354.81609,5650,3944.024215,ThI,0.3518739999999525,11208.625459683104,3942.9078129423206
3945.122849,0.000116,25347.75312,3706,3945.123319,Contam,0.31620799999973315,12476.353694414212,3944.006500349332
3946.624094,0.000112,25338.11116,10683,3946.623948,ThII,0.3012919999996484,13099.000617356602,3945.5073538373626
3946.937116,0.000112,25336.10166,8014,3946.936953,ThII,0.27699699999993754,14249.024776444836,3945.8202942018706
3948.252874,0.000111,25327.65838,7610,3948.253604,NoID,0.19494200000008277,20253.474746326207,3947.1357090473252
3951.923063,0.000107,25304.13634,12853,3951.923116,ThI,0.30258599999979197,13060.495406273645,3950.8049407839376
3953.977784,0.000109,25290.98681,3443,3953.979084,NoID,0.47898199999963254,8254.961113367586,3952.859125827583
3956.288931,0.00013,25276.21257,24868,3956.289161,ThI,0.44194000000015876,8952.095150922249,3955.169669949284
3961.389115,0.000132,25243.67011,7023,3961.389839,ThI,0.22118600000021615,17909.764248171803,3960.2685233995603
3963.540591,0.000131,25229.96743,21014,3963.540736,ThI,0.32085400000005393,12353.09701920292,3962.4194380622716
3965.151541,0.000132,25219.71707,11975,3965.151851,ThI,0.2993029999997816,13247.951209987516,3964.029967731446
3968.08657,0.000136,25201.06309,4906,3968.087057,NoID,0.4279930000002423,9271.3819384844,3966.9642308741563
3969.482162,0.000138,25192.20289,64744,3969.481593,ArII,0.5646889999998166,7029.501481348652,3968.359458691796
3970.125193,0.000139,25188.12258,19865,3970.125552,ThII,0.6430310000000645,6174.080554436103,3969.0023218871097
3970.788258,0.000143,25183.91652,10606,3970.787157,ThI,0.6630650000001879,5988.535449765672,3969.6652138513773
3973.763121,0.000111,25165.06318,35548,3973.763386,ThI,0.30328400000007605,13102.448929053307,3972.6393004834817
3977.539585,0.000109,25141.17028,7189,3977.539693,ThII,0.4933729999997922,8061.932016956086,3976.4147788291143
3980.841667,0.000145,25120.31584,5831,3980.840897,ArI,0.24048499999980777,16553.388639637324,3979.7159989078295
3981.880456,0.000142,25113.76248,5903,3981.880976,ThII,0.35201300000017,11311.742623136295,3980.7545167439525
3982.232469,0.000141,25111.54253,8672,3982.232521,ThII,0.35201300000017,11312.742623136295,3981.1064378533483
3982.954417,0.00014,25106.99082,10554,3982.954373,ThI,0.2745359999998982,14507.949474755504,3981.828197391071
3985.221639,0.000142,25092.70727,4880,3985.222349,ThI,0.7848280000002887,5077.828057865588,3984.094827516687
3986.006467,0.000139,25087.76662,14718,3986.006582,ThI,0.531130999999732,7504.752061171371,3984.8794506236013
3989.285697,0.000141,25067.14424,8045,3989.285147,ArII,0.29065099999979793,13725.346539329896,3988.157824477846
3989.72807,0.000139,25064.36485,8996,3989.727680,ThII,0.2451269999996839,16276.167333688843,3988.6000819769147
3989.973197,0.00014,25062.825,5134,3989.973675,ThII,0.2451269999996839,16277.167333688843,3988.845144975156
3992.021496,0.000136,25049.96531,10855,3992.021594,ThI,0.40057200000001103,9965.802642221348,3990.892909155882
3993.182444,0.000136,25042.68247,24284,3993.181961,ArII,0.21998900000016874,18151.736877739055,3992.05355401497
3993.402433,0.000121,25041.30292,3548,3993.401623,ThII,0.21998900000016874,18152.736877739055,3992.2734855715194
3994.428355,0.000135,25034.87135,9679,3994.428108,NoID,0.21543199999996432,18541.48109380529,3993.2991396787984
4000.382891,0.000112,24997.60716,5949,4000.382469,ArII,0.2998350000002574,13341.94770789456,3999.252120667039
4004.237505,0.000109,24973.54362,5995,4004.237460,ThII,0.4689699999998993,8538.366004223852,4003.105727917322
4007.094427,0.000128,24955.73833,8423,4007.094063,ThI,0.3870839999999589,10352.002219157665,4005.9619036809763
4007.513322,0.000128,24953.12978,6546,4007.513302,ThII,0.350807000000259,11423.698278532187,4006.380689259795
4012.343554,0.000127,24923.09012,8616,4012.343203,ArII,0.382122999999865,10500.136223156987,4011.2096594516743
4012.725677,0.000123,24920.71675,37196,4012.725637,ThI,0.382122999999865,10501.136223156987,4011.5916826225293
4015.851153,0.000123,24901.32134,44482,4015.851223,ThI,0.8024599999998827,5004.42533335068,4014.7163420595134
4021.490226,0.000128,24866.40384,19055,4021.490443,ThI,0.25466099999994185,15791.54336942413,4020.353941629556
4022.285872,0.000133,24861.48503,6072,4022.286282,ThI,0.5409850000000915,7435.115339610746,4021.1493797187927
4022.887225,0.000116,24857.76866,6394,4022.887284,ThI,0.6013530000000173,6689.726707940068,4021.750575576089
4033.735221,0.000115,24790.91822,48281,4033.734639,ThI,1.174250999999913,3435.1558746812216,4032.595736421757
4035.386199,0.000116,24780.77564,7992,4035.386058,ThII,0.34002700000019104,11867.840492071902,4034.2462828665443
4037.501485,0.000117,24767.79275,6092,4037.500792,ThI,0.20448700000042663,19744.53869924042,4036.3610159182276
4037.705972,0.000113,24766.5384,65556,4037.705727,ThII,0.20448700000042663,19745.53869924042,4036.5654494625705
4039.370148,0.000116,24756.33486,24650,4039.369668,ThI,0.22778000000016618,17733.647150746565,4038.22919041444
4039.597928,0.000119,24754.93893,5112,4039.597394,ThI,0.22778000000016618,17734.647150746565,4038.4569108668984
4041.007002,0.000118,24746.30703,24082,4041.006224,ThI,0.5274150000000191,7661.9114018369855,4039.865616491292
4042.345131,0.000122,24738.11532,15585,4042.345330,ThII,0.23001299999987168,17574.42027625506,4041.2033956510013
4044.272506,0.000126,24726.3259,14641,4044.272506,ThII,0.23596999999972468,17138.926583907778,4043.130266737953
4046.06949,0.000134,24715.34417,9243,4046.069600,ThI,0.3000130000000354,13486.313893063043,4044.926780894081
4046.369503,0.000135,24713.51169,9582,4046.369583,ThI,0.3000130000000354,13487.313893063043,4045.2267154499127
4047.108417,0.00014,24708.99954,51412,4047.108112,ArI,0.28644800000029136,14128.597221819959,4045.965436244164
4047.394865,0.000143,24707.2508,4422,4047.395241,ThI,0.28644800000029136,14129.597221819959,4046.251809344921
4047.968371,0.00012,24703.75033,3017,4047.967983,ThI,0.23488700000007157,17233.684158760454,4046.825165385347
4051.088594,0.000114,24684.72305,62829,4051.088750,ThI,0.9429030000001148,4296.400153567765,4049.944572476596
4052.031497,0.000113,24678.97895,55731,4052.031472,NoID,0.22931700000026467,17670.000466582605,4050.8872289040946
4052.643584,0.000113,24675.25158,10292,4052.643564,ThI,0.3097339999999349,13084.27096799464,4051.499155838106
4054.820784,0.000114,24662.00242,3554,4054.820837,NoID,0.6263800000001538,6473.419943163901,4053.6757864622296
4055.447164,0.000111,24658.19328,12531,4055.446930,ThI,0.22438299999976152,18073.77191678652,4054.3020026472855
4055.671547,0.000111,24656.82905,31092,4055.670732,ArI,0.22438299999976152,18074.77191678652,4054.526326964584
4059.087002,0.000146,24636.08194,5795,4059.087322,ThI,0.6139720000001034,6611.192370334993,4057.9408886837623
4062.7721,0.000139,24613.73603,3807,4062.772500,ThI,0.4579189999999471,8872.25055086264,4061.6250227969517
4065.479346,0.000132,24597.34548,43722,4065.479342,ThI,0.6398589999998876,6353.711280142523,4064.3315606254905
4068.59958,0.00013,24578.48162,66072,4068.599368,ThI,0.42587300000013784,9553.551363901171,4067.4509783655176
4072.704464,0.000124,24553.70894,3228,4072.702861,ThI,0.22157800000013594,18380.455027112355,4071.554788425338
4075.792407,0.000142,24535.10631,3010,4075.792525,ThII,0.20374300000003132,20004.576387897367,4074.64192347242
4077.057979,0.000116,24527.49029,10086,4077.057811,ThI,0.19555300000001807,20848.86439481687,4075.907164321229
4079.452843,0.000115,24513.0913,5557,4079.452976,ThI,0.32240600000022823,12653.154230991706,4078.3014016505826
4080.026643,0.000114,24509.64387,10850,4080.026721,NoID,0.21567000000004555,18917.914605643524,4078.87505149743
4085.771955,0.000126,24475.17901,7038,4085.772308,NoID,0.33596899999974994,12161.157591929736,4084.61885993918
4093.14201,0.00012,24431.10934,4257,4093.142955,ThI,0.2505670000000464,16335.519082717366,4091.9869858824122
4094.547535,0.000119,24422.72294,5371,4094.547508,ThII,0.27954799999997704,14647.028542505532,4093.3921429585894
4094.827083,0.000116,24421.05563,35948,4094.826837,ThI,0.27954799999997704,14648.028542505532,4093.6716177799462
4100.089852,0.000118,24389.7094,13038,4100.089600,ThII,0.28584500000033586,14343.752215344619,4098.933009029416
4101.150432,0.000123,24383.40209,3808,4101.150749,ThI,0.31172000000060507,13156.52005643539,4099.993311357503
4102.076271,0.000123,24377.89875,10466,4102.076481,ThI,0.31951500000013766,12838.446617524161,4100.918907956676
4103.775563,0.000117,24367.80435,43718,4103.775588,ThI,0.20157599999947706,20358.453203807232,4102.617755038674
4103.977139,0.000118,24366.60747,5793,4103.977824,ThI,0.20157599999947706,20359.453203807232,4102.819278259761
4104.618135,0.000318,24362.80227,3042,4104.618230,NoID,0.1981710000000021,20712.50654737553,4103.460106425272
4105.539847,0.000116,24357.33271,10536,4105.540421,ThII,0.4560879999999088,9001.639698919553,4104.381577085412
4105.995935,0.000116,24354.62713,14386,4105.996969,NoID,0.4560879999999088,9002.639698919553,4104.837545662008
4108.209289,0.000113,24341.50574,41591,4108.209583,NoID,0.23607300000003306,17402.283569063064,4107.050320092952
4117.53471,0.000141,24286.37693,6808,4117.536140,ArII,0.3402219999998124,12102.493989225477,4116.373298894488
4125.204201,0.000132,24241.22422,15210,4125.203762,ThI,0.3149329999996553,13098.67241922731,4124.040780966998
4126.868525,0.000111,24231.44798,3278,4126.863055,NoID,0.3314860000000408,12449.60126521027,4125.704668971374
4129.80477,0.000136,24214.2197,35929,4129.804462,ArII,0.5184039999994638,7966.382917578319,4128.6401447357375
4132.373701,0.00012,24199.16669,3993,4132.373255,ThI,0.20636200000080862,20024.87716238362,4131.2084026865095
4132.595528,0.000118,24197.86774,8622,4132.591931,ThII,0.2218269999993936,18629.812998468613,4131.430171566912
4135.49001,0.000115,24180.93134,15436,4135.489658,ThI,0.20343700000012177,20328.111454639642,4134.323895173688
4136.646223,0.000114,24174.17265,27634,4136.646437,ThI,0.6518020000003162,6346.476726057903,4135.479805216387
4139.207662,0.000112,24159.21311,26433,4139.207715,ThI,0.25293000000056054,16365.032467444853,4138.040573025747
4145.038424,0.000141,24125.22871,3409,?,,0.3739099999993414,11085.65811025996,4143.869807008046
4150.000693,0.000144,24096.38152,7323,4150.001316,ThI,0.48382500000025175,8577.48295974338,4148.83077543083
4152.315995,0.000146,24082.94555,5710,4152.315813,ThI,0.4857979999997042,8547.412700345676,4151.145470556279
4155.892027,0.000145,24062.22283,19537,4155.891980,ThI,0.3405009999996764,12205.227083045129,4154.720565164218
4160.326509,0.000119,24036.57496,6713,4160.326347,ThI,0.506930999999895,8206.889121006334,4159.153884641275
4162.282875,0.000119,24025.27723,3407,4162.282517,NoID,0.37012200000026496,11245.70513235371,4161.109737733153
4170.143993,0.00014,23979.9873,5961,4170.142759,ArII,0.24450400000023365,17055.5246253477,4168.9687945292935
4170.388497,0.000141,23978.58139,3011,4170.388199,NoID,0.24450400000023365,17056.5246253477,4169.213234414032
4171.960357,0.000141,23969.54703,3881,4171.961338,ThII,0.25165800000013405,16577.896816305372,4170.784682223522
4172.516838,0.00014,23966.35026,5510,4172.516848,NoID,0.5564809999996214,7498.040073251087,4171.341017293507
4173.801996,0.000142,23958.97076,4906,4173.801885,NoID,0.33187999999972817,12576.23838737923,4172.625838270471
4180.026395,0.00015,23923.29391,35118,4180.025890,ThI,0.4838529999997263,8639.04201276496,4178.848604834325
4185.316812,0.000155,23893.05386,21688,4185.316787,ThI,0.4666619999998147,8968.625711974966,4184.137634173786
4186.984656,0.000122,23883.5363,4198,?,,0.3368139999993218,12431.147921429721,4185.805040670219
4188.320539,0.00012,23875.91854,9563,4188.320984,ThI,0.45807800000056886,9143.247523336198,4187.140573234204
4193.008402,0.000117,23849.22481,4974,4193.008157,ThII,0.5348059999996622,7840.24188584767,4191.827206408644
4193.543208,0.000115,23846.1833,33914,4193.543348,ThI,0.5348059999996622,7841.24188584767,4192.361872098406
4194.699471,0.000116,23839.61013,5110,4194.699335,ThI,0.5015919999996186,8362.771876352075,4193.517831738887
4196.740429,0.000115,23828.01646,3318,4196.739963,ThII,0.27437299999928655,15295.748594106975,4195.558254250559
4203.447799,0.000144,23789.9945,8227,4203.447781,ThI,0.2919130000000223,14399.659484160276,4202.26386426553
4204.760465,0.000139,23782.5676,18184,4204.760518,ThI,0.3081830000000991,13643.71319962051,4203.576185798067
4205.722664,0.000138,23777.12655,5274,4205.722937,NoID,0.3710579999997208,11334.407731414401,4204.538132293396
4208.360616,0.000132,23762.22219,3539,4208.360862,ThI,0.43736600000011094,9622.05707805118,4207.175392003393
4208.797982,0.00013,23759.75289,5466,4208.797554,ThI,0.43736600000011094,9623.05707805118,4207.612643219645
4209.596706,0.000126,23755.24474,23688,4209.596412,ThI,0.7853159999995114,5360.385763186564,4208.41115759718
4210.382022,0.000126,23750.81394,9063,4210.382205,NoID,0.7257100000006176,5801.741772879548,4209.196267490131
4211.643029,0.000126,23743.70271,9780,4211.641558,ThI,0.3080040000004374,13673.988094291046,4210.4569435302665
4216.815246,0.000121,23714.57941,7758,4216.814714,ThI,0.22369499999967957,18850.735358439128,4215.627802954235
4217.038941,0.000121,23713.32146,5846,4217.039876,ThI,0.22369499999967957,18851.735358439128,4215.8514392366105
4219.374272,0.000468,23700.19665,3422,4219.374495,ThII,0.22858199999973294,18458.908715493475,4218.1861572198295
4220.760501,0.000235,23692.41277,5620,4220.760264,ThI,0.4950440000002345,8526.03102148092,4219.572022324966
4221.255545,0.000117,23689.63426,43098,4221.253721,ThI,0.4950440000002345,8527.03102148092,4220.066936369862
4222.342619,0.000117,23683.53519,6823,4222.341958,ThI,0.30192600000009406,13984.693663343616,4221.153724994895
4222.880529,0.000116,23680.51838,6276,4222.881150,ThI,0.46038099999987026,9172.577775801326,4221.691493782182
4227.489336,0.000136,23654.70189,19255,4227.489639,ThI,0.2536819999995714,16664.522260180627,4226.299090807894
4229.607355,0.000135,23642.85656,8178,4229.607455,NoID,0.25868499999978667,16350.41596924247,4228.416553714107
4230.645261,0.000134,23637.05625,8028,4230.645753,ThII,0.30692199999975855,13784.105606647056,4229.454187199036
4231.61744,0.000108,23631.62583,68111,4231.618090,ThI,0.39745899999979883,10646.676613190648,4230.426110936054
4232.014899,0.000133,23629.40641,18390,4232.015618,ThI,0.257038000000648,16464.549595738103,4230.8234655745955
4234.480332,0.000137,23615.64871,4134,4234.479456,ThII,0.6181429999996908,6850.324814811651,4233.288251202538
4236.176454,0.000138,23606.19325,3890,4236.176444,ThII,0.47998399999960384,8825.661801233993,4234.983927816478
4242.289073,0.000137,23572.17961,31822,4242.288985,ThI,0.343485000000328,12350.725862835201,4241.094941568956
4243.165476,0.000142,23567.31091,3763,4243.166936,NoID,0.27086700000018027,15665.125231191603,4241.97111439832
4243.914485,0.000144,23563.15151,3852,4243.914288,ThII,0.2998139999999694,14155.15781451311,4242.719926682008
4244.214299,0.000143,23561.48699,7008,4244.214190,NoID,0.24143999999978405,17578.753723508104,4243.019661939373
4244.455739,0.000143,23560.14673,14756,4244.455834,ThI,0.24143999999978405,17579.753723508104,4243.261038527631
4246.75255,0.000121,23547.40447,8041,4246.752978,ThI,0.3010530000001381,14106.328619871092,4245.557246277996
4250.672218,0.000118,23525.69073,8808,4250.672513,ThI,0.20354200000019773,20883.514056046763,4249.475884724688
4250.87576,0.000119,23524.56427,5354,4250.875519,ThII,0.20354200000019773,20884.514056046763,4249.679373259394
4254.736232,0.000114,23503.2196,63901,4254.735888,ThI,0.3290289999995366,12931.189141400886,4253.538831169645
4255.065261,0.000116,23501.40218,3715,4255.064913,ThII,0.3290289999995366,12932.189141400886,4253.867773734818
4256.435038,0.000113,23493.83912,45012,4256.435150,NoID,0.785052999999607,5421.844178676,4255.237190892712
4259.097068,0.000148,23479.15495,9807,4259.096805,NoID,0.33385100000032253,12757.478839350146,4257.898521545411
4260.193899,0.000114,23473.11,4730,4260.194316,NoID,0.4752379999999903,8964.337656079873,4258.995064383692
4262.004797,0.000147,23463.13643,3833,4262.002077,ThI,0.3328819999996995,12803.350127083613,4260.8054866067505
4262.474593,0.000145,23460.5504,6723,4262.474828,ThII,0.21759600000041246,19588.938183569186,4261.275159174467
4262.692189,0.000145,23459.35281,7436,4262.691519,ThI,0.21759600000041246,19589.938183569186,4261.492698003783
4263.165765,0.000146,23456.74682,3167,4263.166114,NoID,0.4735759999994116,9002.073088596755,4261.966149576616
4263.81223,0.000143,23453.19039,20128,4263.812173,NoID,0.6087819999993371,7003.840833015173,4262.612444722737
4265.306985,0.000145,23444.97134,3201,4265.306646,ThII,0.23372500000004948,18249.25440153641,4264.106806978439
4270.266274,0.000142,23417.74343,7552,4270.265460,ThI,0.4560429999992266,9363.736038064922,4269.064792848806
4271.143995,0.00014,23412.93108,37663,4271.144357,ThI,0.314766000000418,13569.267312842965,4269.942283200507
4271.530344,0.000144,23410.81344,5166,4271.530863,ThII,0.3863489999994272,11056.144429017115,4270.328530674083
4271.936854,0.000143,23408.58571,6747,4271.936820,ThI,0.4065099999997983,10508.811232201222,4270.734933848813
4272.96258,0.000145,23402.96647,10259,4272.962319,NoID,0.2080390000000989,20539.23821974711,4271.7603902981655
4281.127295,0.00012,23358.33371,5180,?,,0.28495999999995547,15023.60785724547,4279.922959494024
4282.619491,0.000117,23350.19495,27875,4282.619225,ThII,0.34669600000052014,12352.664844686917,4281.4147632856575
4284.490394,0.000118,23339.99865,3089,4284.490384,NoID,0.23311699999976554,18379.141778610352,4283.28517452157
4284.723511,0.000115,23338.7288,14895,4284.723713,ThII,0.23186299999997573,18479.548315170807,4283.518230245827
4287.1457,0.000141,23325.54268,4862,4287.145402,ThI,0.23641200000020035,18134.213576283637,4285.939782546885
4293.513859,0.000135,23290.94613,5810,4293.513348,ThI,0.49667499999941356,8644.513734343524,4292.306267460529
4296.793327,0.000133,23273.16964,22079,4296.793426,ThI,0.23093499999959022,18606.072388367396,4295.584873259054
4297.024262,0.000134,23271.91887,8474,4297.024016,ThI,0.23093499999959022,18607.072388367396,4295.815747542076
4298.177407,0.000137,23265.67532,3109,4298.178149,NoID,0.33847100000002683,12698.805531344367,4296.9685893553215
4298.842612,0.000136,23262.07517,3354,4298.842589,NoID,0.26110400000015943,16464.10094061131,4297.633619455415
4305.199872,0.000124,23227.7253,18084,4305.199928,ThI,0.30258299999968585,14228.161767199314,4303.989207849225
4309.333556,0.00012,23205.44435,64216,4309.333732,ThI,0.22008999999980006,19579.869853259643,4308.1218048084465
4317.759302,0.000142,23160.16086,3251,?,,0.3246710000003077,13298.875791172937,4316.545334807253
4319.055811,0.000137,23153.20857,5151,4319.054350,ThI,0.30560200000036275,14132.943537656407,4317.841502788645
4321.34134,0.000132,23140.96299,60621,4321.341300,ThII,0.22642400000040652,19085.173568138718,4320.126430608951
4321.953969,0.000134,23137.6828,10577,4321.953726,ThI,0.2879990000001271,15006.83672164866,4320.738898460084
4326.49053,0.000132,23113.42168,39475,4326.490376,ThI,0.25411999999960244,17025.38379508409,4325.274266082197
4328.932065,0.000133,23100.38561,12337,4328.931468,ThI,0.26789999999982683,16158.760974254566,4327.715158774252
4329.906051,0.000137,23095.18932,3252,4329.905043,ThII,0.2266140000001542,19106.966255381634,4328.6888885340495
4333.557239,0.000141,23075.73074,17834,4333.557641,ThI,0.30934199999956036,14008.952030458711,4332.339115922154
4343.269313,0.000121,23024.13062,3303,4343.268186,ThI,0.3954410000005737,10983.356083445315,4342.048634391887
4343.89608,0.000119,23020.80855,7035,4343.896447,ThI,0.23132600000008097,18778.2440365479,4342.67523645501
4344.824759,0.000122,23015.88799,3895,4344.824625,ThII,0.22192900000027294,19577.54398476385,4343.6036710648805
4345.172627,0.000117,23014.04538,33874,4345.172660,ThII,0.34786799999983486,12490.866153259461,4343.951447519222
4348.860886,0.000142,22994.52722,6045,4348.860681,ThI,0.39228000000002794,11086.114219434308,4347.638735872411
4357.268609,0.000133,22950.15731,18047,4357.268876,ThI,0.47728900000038266,9129.203918373369,4356.04424594265
4357.745898,0.000133,22947.64365,14482,?,,0.47728900000038266,9130.203918373369,4356.521409308754
4358.838232,0.000133,22941.89293,18628,4358.838009,ThII,0.23975100000006933,18180.68843090848,4357.613455776066
4361.392744,0.000135,22928.45563,20160,4361.392711,ThI,0.5172450000000026,8431.966947964655,4360.167295334568
4363.698111,0.000141,22916.34239,15530,4363.698185,ThI,0.2494540000006964,17492.997149726274,4362.472055449707
4365.021134,0.000148,22909.39653,46618,4365.020662,ArI,0.22135600000001432,19719.461564175886,4363.794730153866
4366.246744,0.000128,22902.96583,3258,4366.246541,ThI,0.5116449999995893,8533.742622332877,4365.020017495098
4371.608388,0.000137,22874.87605,3254,?,,0.5048119999992196,8659.874147220666,4370.380249882012
4372.368463,0.000122,22870.89957,7538,4372.368094,ThI,0.7600750000001426,5752.548712954878,4371.14012475821
4373.323846,0.000121,22865.90326,6840,?,,0.3943699999999808,11089.39281892693,4372.0952562068405
4375.241422,0.000118,22855.88162,48162,4375.241062,ThI,0.4897309999996651,8933.968693023297,4374.012327297653
4380.44436,0.000135,22828.73421,21483,4380.443997,ArII,0.4534329999996771,9660.620995832063,4379.213895243293
4381.516786,0.000132,22823.14661,22540,4381.517096,ThI,0.42950399999972433,10201.3410492168,4380.286038832358
4388.967355,0.000131,22784.40278,51153,4388.966908,ThI,0.367247000000134,11950.995801186664,4387.734645658545
4389.334602,0.000135,22782.49645,6153,4389.334285,ThI,0.25631500000054075,17124.766798629575,4388.101795933871
4390.202859,0.000135,22777.99072,6470,4390.201071,NoID,0.26939800000036485,16296.34540343304,4388.96982425176
4394.993735,0.000136,22753.16099,36658,4394.993308,ThI,0.49123599999984435,8946.807104938141,4393.7594383627265
